date,campaign_id,creative_id,impressions,clicks,conversions,spend,revenue,currency
2026-08-07,C001,K001,800,37,2,4096.28,18238.33,INR
2026-08-14,C008,K020,34713,168,0,4548.67,0.0,INR
2026-06-09,C003,K007,7924,100,3,5202.88,13352.76,INR
2026-08-13,C007,K017,9277,45,2,171.92,56.03,USD
2026-08-26,C007,K017,6660,41,1,158.22,65.19,USD
2026-08-30,C008,K019,29299,171,0,4116.14,,INR
2026-08-29,C013,K030,71350,356,4,106.96,136.27,USD
2026-07-08,C006,K015,34151,218,0,58.72,0.0,USD
2026-08-28,C001,K002,685,38,2,3933.04,11957.51,INR
2026-08-18,C006,K016,32159,211,0,68.05,0.0,USD
2026-08-17,C006,K016,40966,248,0,87.67,0.0,USD
2026-09-01,C005,K012,10851,141,4,7214.68,8024.89,INR
2026-09-03,C004,K011,18397,223,5,121.49,195.17,USD
2026-07-23,C014,K032,5075,71,2,2901.67,6668.09,INR
2026-06-27,C004,K011,19801,190,4,105.49,133.23,USD
2026-08-08,C005,K014,15184,163,5,6854.75,9369.88,INR
2026-08-05,C004,K011,15174,210,5,117.04,222.8,USD
2026-06-21,C002,K005,3233,147,10,166.2,481.46,USD
2026-06-26,C008,K019,16619,107,0,3121.96,0.0,INR
2026-07-12,C008,K020,19327,118,0,3379.33,0.0,INR
2026-06-22,C004,K009,8972,120,2,65.99,118.92,USD
2026-07-29,C004,K011,20026,208,3,109.89,234.95,USD
2026-08-19,C013,K030,60795,340,4,109.94,102.18,USD
2026-07-18,C008,K019,14867,108,0,3111.76,0.0,INR
2026-08-02,C001,K003,802,40,2,4801.69,15924.53,INR
2026-06-26,C001,K001,1353,49,3,4844.03,21815.33,INR
2026-07-16,C009,K021,7900,97,2,4476.41,9994.51,INR
2026-08-23,C001,K001,960,52,2,4880.34,10468.58,INR
2026-07-03,C003,K007,10810,141,3,6122.61,19648.46,INR
2026-07-18,C008,K020,21053,149,0,3457.31,0.0,INR
2026-07-23,C011,K025,2438,16,0,68.94,0.0,USD
2026-07-14,C005,K013,9646,132,3,6143.99,5049.41,INR
2026-07-02,C099,K004,2238,94,5,101.11,413.02,USD
2026-07-02,C007,K018,3118,21,1,105.89,56.52,USD
2026-06-29,C002,K005,2423,136,6,154.88,822.8,USD
2026-07-30,C001,K002,911,41,2,3752.63,16823.78,INR
2026-06-18,C013,K030,36223,257,3,87.63,90.92,USD
2026-07-15,C009,K021,6116,82,2,3821.39,10242.3,INR
2026-08-30,C001,K003,1214,47,2,5207.96,16493.85,INR
2026-07-30,C002,K005,3290,126,6,162.25,728.1,USD
2026-06-18,C002,K004,1486,68,3,71.79,364.63,USD
2026-08-29,C001,K002,721,37,2,3901.96,13378.62,INR
2026-08-19,C014,K032,5610,70,2,2921.92,5410.2,INR
2026-07-26,C014,K032,5635,72,2,3544.03,6740.19,INR
2026-07-24,C004,K011,19581,190,5,107.53,181.94,USD
2026-08-02,C014,K031,5975,68,2,3667.52,6682.02,INR
2026-06-19,C011,K025,1906,10,0,50.94,0.28,USD
2026-07-27,C012,K027,626,33,1,3535.53,4252.59,INR
2026-07-04,C004,K009,14607,154,4,97.14,145.92,USD
2026-06-16,C004,K011,18644,196,4,105.14,183.67,USD
2026-08-03,C013,K030,57376,341,3,99.23,120.53,USD
2026-07-13,C013,K030,45695,313,4,97.17,130.49,USD
2026-07-26,C008,K019,23409,166,0,3807.47,0.0,INR
2026-07-31,C011,K025,1872,12,0,54.37,0.0,USD
2026-09-01,C003,K008,8324,103,2,5535.7,9575.7,INR
2026-06-12,C009,K021,8235,99,2,4352.17,10081.79,INR
2026-07-11,C005,K012,13945,193,6,8104.36,11716.3,INR
2026-06-27,C004,K010,16731,196,4,107.63,195.77,USD
2026-08-04,C001,K003,1114,55,3,5246.67,19083.7,INR
2026-07-27,C005,K014,18373,177,3,7976.08,10154.21,INR
2026-07-15,C005,K014,9589,133,2,6236.69,7991.95,INR
2026-08-10,C005,K013,13091,162,3,6469.6,4486.35,INR
2026-06-19,C013,K029,37653,274,4,75.16,100.19,USD
2026-08-24,C014,K032,4697,59,2,3144.04,5267.96,INR
2026-09-01,C013,K029,41203,232,2,81.23,55.84,USD
2026-08-25,C004,K009,11667,155,3,88.93,110.12,USD
2026-07-11,C003,K007,8469,97,2,5282.23,8787.58,INR
2026-07-13,C012,K028,708,39,2,4424.26,5616.59,INR
2026-08-09,C013,K029,46305,307,4,101.55,95.49,USD
2026-07-21,C007,K018,4266,22,1,102.72,52.03,USD
2026-06-22,C003,K008,9496,139,3,5757.22,12463.63,INR
2026-07-14,C013,K030,54138,322,3,89.02,78.33,USD
2026-08-20,C014,K032,6682,72,1,3582.98,7277.82,INR
2026-07-22,C013,K029,40523,217,2,76.39,86.39,USD
2026-07-23,C006,K015,33905,215,0,65.99,0.0,USD
2026-08-18,C007,K017,4457,27,1,140.46,83.97,USD
2026-06-14,C008,K019,26137,147,0,3835.8,0.0,INR
2026-08-07,C012,K028,1351,51,3,4601.96,5381.73,INR
2026-06-29,C004,K011,17268,213,6,112.68,216.38,USD
2026-06-17,C001,K002,874,43,3,3792.84,16732.56,INR
2026-07-14,C004,K011,15413,182,5,114.82,185.45,USD
2026-08-09,C001,K003,1011,54,3,5487.6,23795.24,INR
2026-07-23,C002,K005,2612,119,8,155.91,448.69,USD
2026-07-15,C002,K004,1689,78,5,98.01,285.42,USD
2026-08-07,C004,K009,11010,135,3,74.5,121.78,USD
2026-07-04,C004,K010,20613,230,5,126.74,181.24,USD
2026-08-20,C006,K015,26508,188,0,53.64,0.0,USD
2026-06-20,C013,K030,63782,410,4,105.51,112.51,USD
2026-06-20,C012,K028,1104,41,2,4505.69,6830.9,INR
2026-07-08,C009,K021,7063,91,2,4265.06,9918.5,INR
2026-08-28,C008,K020,35746,192,0,4261.25,0.0,INR
2026-07-10,C001,K002,934,48,3,4238.0,16164.76,INR
2026-08-27,C008,K020,18879,135,0,3438.19,0.0,INR
2026-08-30,C001,K001,838,46,2,5297.44,16385.96,INR
2026-08-12,C014,K032,8255,84,2,3579.99,4917.72,INR
2026-08-04,C009,K021,5333,79,1,3613.3,9738.28,INR
2026-06-14,C004,K010,22004,230,7,131.37,256.88,USD
2026-08-11,C005,K013,11274,152,5,7953.0,6206.91,INR
2026-08-11,C014,K032,5585,63,1,3374.09,7918.52,INR
2026-07-27,C004,K010,16245,211,4,117.01,168.72,USD
2026-07-08,C002,K006,2588,134,8,151.43,592.38,USD
2026-08-04,C011,K025,1655,11,0,60.32,0.0,USD
2026-07-18,C005,K013,9248,130,2,6709.79,8694.74,INR
2026-07-25,C002,K004,1503,79,4,86.85,362.54,USD
2026-07-16,C005,K014,8908,128,2,6524.41,8292.75,INR
2026-06-21,C007,K017,3233,18,0,68.31,0.0,USD
2026-06-12,C002,K004,1560,63,4,69.45,244.21,USD
2026-07-22,C013,K030,46686,288,2,93.56,74.97,USD
2026-07-14,C002,K006,3093,114,6,121.2,292.67,USD
2026-07-29,C008,K019,17332,123,0,3513.28,0.0,INR
2026-07-10,C005,K012,15974,185,3,8786.98,13322.36,INR
2026-08-29,C014,K031,7356,84,2,3544.42,7572.31,INR
2026-06-10,C007,K017,3493,25,1,124.57,57.97,USD
2026-06-20,C004,K009,11203,162,4,92.72,193.79,USD
2026-06-13,C001,K003,960,54,3,5115.23,21786.37,INR
2026-09-02,C001,K001,623,35,2,3952.36,8205.76,INR
2026-07-13,C002,K004,1524,69,3,87.89,340.07,USD
2026-06-25,C011,K025,1820,13,0,62.42,0.0,USD
2026-08-22,C008,K019,26354,188,1,4301.06,778.75,INR
2026-08-17,C002,K006,2085,111,7,148.34,691.77,USD
2026-07-31,C012,K027,1014,41,3,4276.11,4244.83,INR
09/07/2026,C006,K015,22687,157,0,51.99,0.0,USD
2026-07-21,C001,K001,1471,58,4,5097.97,21714.92,INR
2026-07-27,C007,K018,4936,28,1,134.61,67.49,USD
2026-08-30,C003,K007,9838,107,3,5614.21,11201.85,INR
2026-07-13,C011,K025,2098,15,0,59.46,0.0,USD
2026-08-17,C007,K018,6279,31,1,122.02,37.39,USD
2026-06-29,C013,K029,29979,201,2,67.3,71.03,USD
2026-06-19,C008,K019,14057,101,0,2898.41,0.0,INR
2026-07-05,C006,K016,34941,227,0,73.7,0.0,USD
2026-06-19,C002,K005,2408,112,5,136.2,665.02,USD
2026-07-21,C007,K017,4079,26,1,131.27,79.26,USD
2026-08-18,C004,K011,18714,239,6,118.59,131.16,USD
2026-06-17,C008,K020,25520,136,1,4046.09,984.56,INR
2026-08-27,C005,K014,14804,176,3,8532.28,9385.28,INR
2026-07-05,C009,K022,11903,116,3,5856.73,15456.68,INR
2026-06-11,C001,K002,633,34,2,3401.51,10130.91,INR
2026-08-05,C005,K012,15670,191,4,8814.96,8491.77,INR
2026-06-21,C002,K006,2392,127,8,148.09,517.38,USD
2026-07-22,C009,K022,8413,124,4,5176.62,9402.51,INR
2026-09-03,C005,K012,18008,192,5,8814.42,11203.2,INR
2026-07-27,C009,K022,6464,96,2,4948.28,7452.35,INR
2026-09-03,C011,K026,2578,15,0,63.33,0.0,USD
2026-07-12,C011,K026,1154,8,0,29.47,0.0,USD
2026-06-13,C008,K020,22731,152,1,4262.78,1104.78,INR
2026-08-30,C002,K005,2936,137,7,140.48,704.69,USD
2026-06-24,C001,K002,854,44,2,4065.37,10069.58,INR
2026-08-25,C004,K011,12970,190,3,120.05,236.57,USD
2026-06-25,C012,K027,842,33,2,3790.87,5837.9,INR
2026-08-02,C012,K027,1022,45,2,4572.14,4317.48,INR
2026-06-27,C002,K004,1503,73,4,81.62,427.38,USD
2026-07-07,C004,K009,8699,125,4,72.6,73.34,USD
2026-06-27,C008,K019,16970,120,0,3426.41,0.0,INR
2026-08-02,C007,K017,2659,16,1,67.82,18.52,USD
2026-06-16,C001,K001,960,49,3,4826.59,21081.62,INR
2026-08-07,C013,K030,49190,258,3,86.53,90.5,USD
2026-09-02,C002,K005,3577,164,11,170.12,594.64,USD
2026-07-17,C004,K010,18824,240,5,122.48,169.58,USD
2026-06-09,C002,K004,1431,77,3,83.58,369.56,USD
2026-07-01,C013,K029,28149,203,2,67.94,70.67,USD
2026-06-26,C007,K017,4899,29,1,150.75,51.23,USD
2026-07-12,C013,K029,47061,333,3,88.95,126.46,USD
2026-07-11,C002,K005,1985,99,5,127.16,465.53,USD
2026-08-20,C008,K019,17434,110,0,3185.85,0.0,INR
2026-08-26,C013,K030,61990,363,4,97.48,78.73,USD
2026-06-26,C003,K008,9263,108,2,4962.8,11719.73,INR
2026-08-30,C005,K013,19081,198,4,8054.74,12693.52,INR
2026-07-12,C004,K009,14130,171,3,86.39,199.88,USD
2026-06-18,C001,K002,876,41,2,3509.66,15161.63,INR
2026-08-11,C013,K030,54857,325,4,107.38,163.23,USD
2026-06-25,C004,K010,25718,250,5,124.98,159.62,USD
2026-07-25,C001,K003,1491,54,2,6050.94,20181.09,INR
2026-06-20,C004,K011,19752,232,4,123.81,166.45,USD
2026-07-13,C012,K027,781,39,2,4187.66,5659.95,INR
2026-06-21,C009,K021,5452,80,2,3617.39,8365.48,INR
2026-06-16,C002,K004,1276,69,3,86.93,266.48,USD
2026-07-24,C001,K003,1080,51,3,5405.35,23882.8,INR
2026-06-22,C007,K017,3706,25,1,119.59,49.4,USD
2026-06-23,C011,K025,2257,13,0,67.08,0.32,USD
2026-07-10,C002,K004,2112,85,4,101.14,368.65,USD
2026-08-12,C008,K019,28872,142,0,3786.07,0.0,INR
2026-07-14,C005,K014,12604,152,2,7960.88,12205.01,INR
2026-08-22,C006,K016,47294,285,0,73.49,0.0,USD
2026-08-24,C005,K013,15424,198,4,7934.08,12625.14,INR
2026-07-16,C013,K030,47045,339,3,107.68,152.07,USD
2026-06-14,C001,K003,1321,64,4,5745.12,23467.92,INR
2026-08-31,C004,K010,25105,254,7,144.25,229.67,USD
2026-08-19,C011,K025,3006,16,0,72.59,0.0,USD
2026-08-04,C005,K014,14767,192,6,8439.14,13186.3,INR
2026-06-10,C012,K027,970,43,2,4502.98,8496.21,USD
2026-08-01,C008,K020,18962,128,1,3732.18,803.3,INR
2026-06-25,C013,K030,46321,336,3,93.22,116.17,USD
2026-07-29,C001,K002,926,36,2,3571.01,8978.57,INR
2026-08-29,C002,K006,2612,100,5,140.24,346.7,USD
2026-08-22,C008,K020,31579,172,1,4013.91,826.27,INR
2026-06-18,C009,K022,7189,97,2,4375.54,10248.05,INR
2026-07-22,C001,K002,814,37,2,4109.8,16817.13,INR
2026-08-25,C003,K007,14532,159,4,6897.13,13469.99,INR
2026-08-04,C002,K005,2794,115,7,154.81,811.0,USD
2026-06-18,C009,K021,6130,90,2,3531.74,7400.03,INR
2026-08-21,C013,K030,53440,311,4,95.76,77.69,USD
2026-07-09,C002,K004,1930,73,3,78.73,241.56,USD
2026-07-18,C012,K028,958,44,3,4056.9,3576.06,INR
2026-08-26,C011,K025,2337,14,0,56.08,0.0,USD
2026-08-02,C013,K030,59063,401,5,110.41,153.36,USD
2026-08-12,C014,K031,7110,74,1,3488.55,6273.15,INR
2026-08-31,C002,K006,2271,119,7,152.7,824.74,USD
